销售日期,扫码销售时间,单品编码,销量(千克),销售单价(元/千克),销售类型,是否打折销售
2020-08-28,11:06:18.984,102900005116547,0.481,10.0,销售,否
2020-08-28,11:06:29.718,102900051010455,0.401,6.0,销售,否
2020-08-28,11:06:40.687,102900005115779,0.376,8.0,销售,否
2020-08-28,11:06:43.678,102900005117056,0.485,6.0,销售,否
2020-08-28,11:06:44.306,102900005125808,0.07,10.0,销售,否
2020-08-28,11:06:47.250,102900005116547,0.291,10.0,销售,否
2020-08-28,11:06:49.546,102900005116899,0.401,10.0,销售,否
2020-08-28,11:07:16.156,102900005116530,0.126,23.8,销售,否
2020-08-28,11:07:37.515,102900005118831,1.0,6.9,销售,否
2020-08-28,11:08:45.203,102900005115908,0.251,8.0,销售,否
2020-08-28,11:09:43.769,102900051010455,0.318,6.0,销售,否
2020-08-28,11:10:11.703,102900005115779,0.514,8.0,销售,否
2020-08-28,11:11:15.852,102900005116530,0.177,23.8,销售,否
2020-08-28,11:11:17.655,102900051010455,0.368,6.0,销售,否
2020-08-28,11:11:33.265,102900005115779,0.489,8.0,销售,否
2020-08-28,11:12:38.368,102900005115823,0.461,10.0,销售,否
2020-08-28,11:13:36.969,102900051004294,0.088,8.0,销售,否
2020-08-28,11:13:37.055,102900005125815,0.301,10.0,销售,否
2020-08-28,11:13:44.264,102900005117056,0.485,6.0,销售,否
2020-08-28,11:13:44.658,102900005125808,0.12,10.0,销售,否
2020-08-28,11:13:44.856,102900005115960,0.502,5.0,销售,否
2020-08-28,11:14:05.281,102900051004294,0.263,8.0,销售,否
2020-08-28,11:14:08.359,102900005115779,0.739,8.0,销售,否
2020-08-28,11:14:55.953,102900011009970,0.802,8.0,销售,否
2020-08-28,11:15:09.281,102900005118831,1.0,6.9,销售,否
2020-08-28,11:15:17.156,102900011013274,1.0,7.9,销售,否
2020-08-28,11:15:18.640,102900005116547,0.461,10.0,销售,否
2020-08-28,11:15:53.041,102900005116714,0.292,12.0,销售,否
2020-08-28,11:15:53.216,102900005115908,0.251,8.0,销售,否
2020-08-28,11:17:22.272,102900005115908,0.376,8.0,销售,否
2020-08-28,11:18:13.498,102900005115779,0.313,8.0,销售,否
2020-08-28,11:18:36.907,102900005115823,0.541,10.0,销售,否
2020-08-28,11:19:22.762,102900005116899,0.231,10.0,销售,否
2020-08-28,11:19:22.932,102900005119975,0.352,4.0,销售,否
2020-08-28,11:19:23.019,102900005117056,0.385,6.0,销售,否
2020-08-28,11:19:23.247,102900011009970,0.351,8.0,销售,否
2020-08-28,11:20:19.171,102900005117056,0.552,6.0,销售,否
2020-08-28,11:21:08.467,102900051010455,0.418,6.0,销售,否
2020-08-28,11:21:32.265,102900005115984,0.434,9.0,销售,否
2020-08-28,11:22:11.057,102900005116912,0.131,16.0,销售,否
2020-08-28,11:22:11.154,102900005116530,0.143,23.8,销售,否
2020-08-28,11:22:11.252,102900005115823,0.21,10.0,销售,否
2020-08-28,11:22:34.125,102900005116547,0.341,10.0,销售,否
2020-08-28,11:23:36.951,102900005115779,0.063,8.0,销售,否
2020-08-28,11:23:56.859,102900011009970,0.451,8.0,销售,否
2020-08-28,11:24:06.731,102900005116547,0.401,10.0,销售,否
2020-08-28,11:24:07.207,102900005118831,1.0,6.9,销售,否
2020-08-28,11:24:07.298,102900005116899,0.21,10.0,销售,否
2020-08-28,11:24:09.694,102900005115984,0.312,9.0,销售,否
2020-08-28,11:24:09.794,102900051010455,0.418,6.0,销售,否
2020-08-28,11:24:40.592,106956146480197,1.0,4.9,销售,否
2020-08-28,11:25:27.843,102900051010455,0.351,6.0,销售,否
2020-08-28,11:27:10.625,102900005116233,0.389,8.0,销售,否
2020-08-28,11:28:00.984,102900005115779,0.213,8.0,销售,否
2020-08-28,11:28:14.812,102900005117056,0.284,6.0,销售,否
2020-08-28,11:28:44.483,102900005115823,0.371,10.0,销售,否
2020-08-28,11:28:47.295,102900005115779,0.376,8.0,销售,否
2020-08-28,11:28:56.467,102900005116530,0.097,23.8,销售,否
2020-08-28,11:29:05.186,102900005115984,0.189,9.0,销售,否
2020-08-28,11:30:32.358,102900011000328,0.125,8.0,销售,否
2020-08-28,11:30:37.795,102900005115779,0.238,8.0,销售,否
2020-08-28,11:32:20.085,102900005117056,0.502,6.0,销售,否
2020-08-28,11:32:20.578,102900011008522,1.09,8.0,销售,否
2020-08-28,11:32:20.966,102900005116899,1.052,10.0,销售,否
2020-08-28,11:32:27.545,102900005115984,0.613,9.0,销售,否
2020-08-28,11:33:06.889,102900005117056,0.502,6.0,销售,否
2020-08-28,11:34:30.578,102900005116943,0.311,10.0,销售,否
2020-08-28,11:34:36.734,102900051004294,0.351,8.0,销售,否
2020-08-28,11:35:09.102,102900005119944,0.145,18.0,销售,否
2020-08-28,11:35:09.305,102900005116714,0.384,12.0,销售,否
2020-08-28,11:37:17.484,102900005119944,0.145,18.0,销售,否
2020-08-28,11:37:20.759,102900005117056,0.518,6.0,销售,否
2020-08-28,11:37:47.015,102900005116714,0.309,12.0,销售,否
2020-08-28,11:38:04.823,102900005117056,0.518,6.0,销售,否
2020-08-28,11:40:01.515,102900005116714,0.326,12.0,销售,否
2020-08-28,11:40:03.281,102900005115823,0.19,10.0,销售,否
2020-08-28,11:40:05.281,102900005115779,0.263,8.0,销售,否
2020-08-28,11:40:07.237,102900005116714,0.384,12.0,销售,否
2020-08-28,11:42:00.781,102900005117056,0.468,6.0,销售,否
2020-08-28,11:42:15.267,102900005119975,0.352,4.0,销售,否
2020-08-28,11:42:15.368,102900051010455,0.702,6.0,销售,否
2020-08-28,11:43:58.690,102900005116714,0.317,12.0,销售,否
2020-08-28,11:44:03.015,102900011008522,0.89,8.0,销售,否
2020-08-28,11:44:07.031,102900005125808,0.09,10.0,销售,否
2020-08-28,11:44:07.671,102900051010455,0.518,6.0,销售,否
2020-08-28,11:44:16.406,102900005116714,0.851,12.0,销售,否
2020-08-28,11:44:16.593,102900005116714,0.351,12.0,销售,否
2020-08-28,11:47:28.640,102900011009970,0.414,8.0,销售,否
2020-08-28,11:47:40.042,102900005118824,0.384,12.0,销售,否
2020-08-28,11:49:09.429,102900005117056,0.334,6.0,销售,否
2020-08-28,11:49:26.608,102900005116509,0.702,8.0,销售,否
2020-08-28,11:49:30.358,102900051004294,0.476,8.0,销售,否
2020-08-28,11:50:04.576,102900011000328,0.389,8.0,销售,否
2020-08-28,11:50:04.679,102900005115779,0.426,8.0,销售,否
2020-08-28,11:50:20.150,102900005117056,0.602,6.0,销售,否
2020-08-28,11:52:03.887,102900005117056,0.418,6.0,销售,否
2020-08-28,11:52:28.747,102900051010455,0.569,6.0,销售,否
2020-08-28,11:52:44.968,102900005116530,0.206,23.8,销售,否
2020-08-28,11:52:47.433,102900011009970,0.551,8.0,销售,否
2020-08-28,11:53:40.890,102900005115984,0.535,9.0,销售,否
2020-08-28,11:53:46.449,102900005115908,0.163,8.0,销售,否
2020-08-28,11:54:20.274,102900005115984,0.557,9.0,销售,否
2020-08-28,11:55:43.764,102900005116714,0.634,12.0,销售,否
2020-08-28,11:55:55.812,102900051010455,1.338,6.0,销售,否
2020-08-28,11:56:17.655,102900005115960,0.382,5.0,销售,否
2020-08-28,11:56:20.993,102900051010455,0.268,6.0,销售,否
2020-08-28,11:56:22.920,102900005125808,0.03,10.0,销售,否
2020-08-28,11:59:14.701,102900005117056,1.02,6.0,销售,否
2020-08-28,12:00:41.764,102900005115779,0.301,8.0,销售,否
2020-08-28,12:01:02.967,102900005116899,0.621,10.0,销售,否
2020-08-28,12:01:24.561,102900005119975,0.603,4.0,销售,否
2020-08-28,12:04:04.920,102900005117056,0.669,6.0,销售,否
2020-08-28,12:06:00.545,102900005116912,0.382,16.0,销售,否
2020-08-28,12:06:04.264,102900011011546,1.0,4.9,销售,否
2020-08-28,12:07:32.998,102900005125815,0.331,10.0,销售,否
2020-08-28,12:07:54.467,102900051010455,0.669,6.0,销售,否
2020-08-28,12:07:58.389,102900005115793,0.389,18.0,销售,否
2020-08-28,12:10:23.909,102900051010455,0.518,6.0,销售,否
2020-08-28,12:10:24.098,102900005117056,0.251,6.0,销售,否
2020-08-28,12:10:59.565,102900005117056,0.268,6.0,销售,否
2020-08-28,12:10:59.820,102900005115779,0.201,8.0,销售,否
2020-08-28,12:11:22.335,102900005116790,0.614,8.0,销售,否
2020-08-28,12:11:22.433,102900005115960,1.245,5.0,销售,否
2020-08-28,12:11:22.532,102900005117056,0.652,6.0,销售,否
2020-08-28,12:11:22.924,102900005116530,0.219,23.8,销售,否
2020-08-28,12:11:53.474,102900005115779,0.376,8.0,销售,否
2020-08-28,12:11:54.145,102900005115823,0.301,10.0,销售,否
2020-08-28,12:12:19.373,102900005115823,0.331,10.0,销售,否
2020-08-28,12:12:26.326,102900005116257,0.455,13.0,销售,否
2020-08-28,12:12:30.998,102900011013274,1.0,7.9,销售,否
2020-08-28,12:12:41.701,102900051010455,0.769,6.0,销售,否
2020-08-28,12:12:48.826,102900011008522,0.927,8.0,销售,否
2020-08-28,12:12:57.153,102900005115762,0.518,6.0,销售,否
2020-08-28,12:12:57.460,102900011009970,0.652,8.0,销售,否
2020-08-28,12:12:57.562,102900005115779,0.188,8.0,销售,否
2020-08-28,12:12:57.663,102900005116530,0.122,23.8,销售,否
2020-08-28,12:13:20.514,102900011001806,1.0,5.9,销售,否
2020-08-28,12:13:28.780,102900051000463,0.802,10.0,销售,否
2020-08-28,12:13:39.140,102900005117056,0.502,6.0,销售,否
2020-08-28,12:13:44.514,102900005117056,0.769,6.0,销售,否
2020-08-28,12:15:53.199,102900005117056,0.334,6.0,销售,否
2020-08-28,12:20:33.921,102900005115960,0.623,5.0,销售,否
2020-08-28,12:20:38.625,102900005117056,0.836,6.0,销售,否
2020-08-28,12:22:01.248,102900005116257,0.609,13.0,销售,否
2020-08-28,12:22:02.046,102900005116530,0.252,23.8,销售,否
2020-08-28,12:22:17.281,102900051004294,0.163,8.0,销售,否
2020-08-28,12:22:27.953,102900005115908,0.476,8.0,销售,否
2020-08-28,12:22:31.046,102900005116714,0.434,12.0,销售,否
2020-08-28,12:22:33.733,102900005115823,0.301,10.0,销售,否
2020-08-28,12:22:36.311,102900005117056,0.468,6.0,销售,否
2020-08-28,12:22:39.576,102900051004294,0.163,8.0,销售,否
2020-08-28,12:22:41.687,102900005125808,0.02,10.0,销售,否
2020-08-28,12:22:44.703,102900005116257,0.455,13.0,销售,否
2020-08-28,12:23:24.062,102900005117056,0.652,6.0,销售,否
2020-08-28,12:23:48.326,102900005125808,0.12,10.0,销售,否
2020-08-28,12:24:59.363,102900005117056,1.154,6.0,销售,否
2020-08-28,12:24:59.560,102900005116530,0.118,23.8,销售,否
2020-08-28,12:24:59.658,102900011008522,0.89,8.0,销售,否
2020-08-28,12:27:14.181,102900051004294,0.288,8.0,销售,否
2020-08-28,12:27:14.558,102900005125808,0.07,10.0,销售,否
2020-08-28,12:27:14.944,102900005118831,1.0,6.9,销售,否
2020-08-28,12:28:04.842,102900005117056,0.318,6.0,销售,否
2020-08-28,12:28:09.031,102900005118824,0.342,12.0,销售,否
2020-08-28,12:31:37.381,102900005116257,0.801,13.0,销售,否
2020-08-28,12:32:11.795,102900051010455,1.154,6.0,销售,否
2020-08-28,12:32:18.920,102900005117056,0.886,6.0,销售,否
2020-08-28,12:33:09.093,102900005115779,0.652,8.0,销售,否
2020-08-28,12:36:24.208,102900051010455,0.853,6.0,销售,否
2020-08-28,12:36:24.597,102900005115779,0.201,8.0,销售,否
2020-08-28,12:39:40.625,102900051010455,0.301,6.0,销售,否
2020-08-28,12:41:06.426,102900011009970,0.476,8.0,销售,否
2020-08-28,12:41:06.712,102900005116714,0.685,12.0,销售,否
2020-08-28,12:41:06.907,102900005116530,0.219,23.8,销售,否
2020-08-28,12:41:07.103,102900005116509,0.865,8.0,销售,否
2020-08-28,12:41:07.200,102900005116547,0.251,10.0,销售,否
2020-08-28,12:41:41.765,102900005116547,0.481,10.0,销售,否
2020-08-28,12:46:36.701,102900005115779,0.514,8.0,销售,否
2020-08-28,12:49:13.561,102900005117056,0.251,6.0,销售,否
2020-08-28,12:57:43.765,102900005115793,0.378,18.0,销售,否
2020-08-28,13:01:08.304,102900005115823,0.14,10.0,销售,否
2020-08-28,13:03:01.543,102900005125808,0.03,10.0,销售,否
2020-08-28,13:03:01.641,102900051004294,0.038,8.0,销售,否
2020-08-28,13:03:02.409,102900005116530,0.101,23.8,销售,否
2020-08-28,13:11:10.005,102900005117056,0.452,6.0,销售,否
2020-08-28,13:14:28.794,102900005117056,0.217,6.0,销售,否
2020-08-28,13:17:27.447,102900005117056,0.268,6.0,销售,否
2020-08-28,13:17:27.547,102900005115984,0.256,9.0,销售,否
2020-08-28,13:20:33.218,102900005125815,0.261,10.0,销售,否
2020-08-28,13:20:46.031,102900005117056,0.702,6.0,销售,否
2020-08-28,13:32:55.734,102900005115762,0.552,6.0,销售,否
2020-08-28,13:32:55.896,102900005116530,0.172,23.8,销售,否
2020-08-28,13:32:56.795,102900011000328,0.313,8.0,销售,否
2020-08-28,13:34:57.386,102900005116714,0.376,12.0,销售,否
2020-08-28,13:43:28.054,102900005117056,0.619,6.0,销售,否
2020-08-28,13:46:58.093,102900005115779,0.501,8.0,销售,否
2020-08-28,13:47:16.406,102900005118824,0.242,12.0,销售,否
2020-08-28,13:48:35.176,102900005116233,0.276,8.0,销售,否
2020-08-28,13:49:27.997,102900005117056,0.468,6.0,销售,否
2020-08-28,13:52:35.154,102900005117056,0.401,6.0,销售,否
2020-08-28,13:54:26.843,102900051010455,0.301,6.0,销售,否
2020-08-28,13:59:55.811,102900011006689,0.172,7.0,销售,否
2020-08-28,14:01:20.875,102900005116899,0.351,10.0,销售,否
2020-08-28,14:01:59.187,102900051010455,0.401,6.0,销售,否
2020-08-28,14:02:05.531,102900011000328,0.401,8.0,销售,否
2020-08-28,14:02:24.453,102900005117056,0.368,6.0,销售,否
2020-08-28,14:02:47.763,102900005115779,0.263,8.0,销售,否
2020-08-28,14:04:09.086,102900005117056,0.385,6.0,销售,否
2020-08-28,14:04:09.480,102900005115779,0.426,8.0,销售,否
2020-08-28,14:06:27.186,102900051010455,0.569,6.0,销售,否
2020-08-28,14:06:35.389,102900005116257,0.455,13.0,销售,否
2020-08-28,14:09:11.670,102900005117056,0.351,6.0,销售,否
2020-08-28,14:12:43.125,102900005117056,0.435,6.0,销售,否
2020-08-28,14:16:34.686,102900005115779,0.301,8.0,销售,否
2020-08-28,14:17:26.061,102900005125808,0.1,10.0,销售,否
2020-08-28,14:17:37.358,102900005117056,0.719,6.0,销售,否
2020-08-28,14:22:14.124,102900005116547,0.471,10.0,销售,否
2020-08-28,14:22:14.499,102900005116233,0.125,8.0,销售,否
2020-08-28,14:22:15.059,102900005117056,0.167,6.0,销售,否
2020-08-28,14:23:58.140,102900005115779,0.363,8.0,销售,否
2020-08-28,14:27:31.858,102900005119975,0.302,4.0,销售,否
2020-08-28,14:31:41.388,102900005117056,1.94,6.0,销售,否
2020-08-28,14:31:41.577,102900005117056,1.739,6.0,销售,否
2020-08-28,14:33:28.826,102900005115793,0.356,18.0,销售,否
2020-08-28,14:33:40.076,102900005116899,0.331,10.0,销售,否
2020-08-28,14:37:05.074,102900005116943,0.12,10.0,销售,否
2020-08-28,14:37:05.262,102900011000328,0.238,8.0,销售,否
2020-08-28,14:37:34.248,102900005115823,0.511,10.0,销售,否
2020-08-28,14:39:42.936,102900005117056,1.087,6.0,销售,否
2020-08-28,14:40:27.984,102900011001813,1.0,4.5,销售,否
2020-08-28,14:40:48.484,102900005115779,0.476,8.0,销售,否
2020-08-28,14:43:32.765,102900005116530,0.277,23.8,销售,否
2020-08-28,14:44:06.992,102900005116547,0.371,10.0,销售,否
2020-08-28,14:54:07.189,102900005116257,0.347,13.0,销售,否
2020-08-28,14:56:02.504,102900005117056,0.351,6.0,销售,否
2020-08-28,14:56:25.546,102900051004294,0.363,8.0,销售,否
2020-08-28,14:56:27.515,102900011000328,0.501,8.0,销售,否
2020-08-28,14:56:30.734,102900005125808,0.22,10.0,销售,否
2020-08-28,14:59:08.085,102900005115984,0.29,9.0,销售,否
2020-08-28,14:59:08.260,102900005115960,0.522,5.0,销售,否
2020-08-28,15:04:53.375,102900005116530,0.135,23.8,销售,否
2020-08-28,15:05:07.968,102900005115823,0.371,10.0,销售,否
2020-08-28,15:05:16.562,106956146480197,1.0,4.9,销售,否
2020-08-28,15:08:38.851,102900005115779,0.226,8.0,销售,否
2020-08-28,15:09:43.358,102900005119975,0.628,4.0,销售,否
2020-08-28,15:11:27.531,102900005115779,0.414,8.0,销售,否
2020-08-28,15:12:04.359,102900005116530,0.24,23.8,销售,否
2020-08-28,15:12:23.390,102900005117056,0.385,6.0,销售,否
2020-08-28,15:13:13.781,102900011009970,0.414,8.0,销售,否
2020-08-28,15:13:56.645,102900005115984,0.468,9.0,销售,否
2020-08-28,15:14:38.735,102900005117056,0.234,6.0,销售,否
2020-08-28,15:15:36.046,102900051010455,0.502,6.0,销售,否
2020-08-28,15:15:52.671,102900005117056,0.585,6.0,销售,否
2020-08-28,15:20:25.203,102900005117056,0.385,6.0,销售,否
2020-08-28,15:20:25.532,102900051010455,0.686,6.0,销售,否
2020-08-28,15:26:50.562,102900005115908,0.201,8.0,销售,否
2020-08-28,15:26:52.656,102900011000328,0.1,8.0,销售,否
2020-08-28,15:27:26.577,102900005116912,0.15,16.0,销售,否
2020-08-28,15:28:30.490,102900005117056,0.636,6.0,销售,否
2020-08-28,15:33:24.084,102900005119944,0.295,18.0,销售,否
2020-08-28,15:35:38.604,102900005117056,0.736,6.0,销售,否
2020-08-28,15:38:19.500,102900005115908,0.514,8.0,销售,否
2020-08-28,15:40:10.122,102900051004294,0.201,8.0,销售,否
2020-08-28,15:40:36.221,102900005125808,0.14,10.0,销售,否
2020-08-28,15:40:38.034,102900005115908,0.526,8.0,销售,否
2020-08-28,15:40:45.092,102900005117056,0.385,6.0,销售,否
2020-08-28,15:45:36.295,102900005115823,0.421,10.0,销售,否
2020-08-28,15:46:09.838,102900051010455,0.502,6.0,销售,否
2020-08-28,15:46:10.408,102900011000328,0.276,8.0,销售,否
2020-08-28,15:47:22.250,102900051010455,0.435,6.0,销售,否
2020-08-28,15:47:36.644,102900005117056,0.251,6.0,销售,否
2020-08-28,15:47:37.026,102900051010455,0.334,6.0,销售,否
2020-08-28,15:49:17.507,102900005117056,0.853,6.0,销售,否
2020-08-28,15:49:18.302,102900005125815,0.711,10.0,销售,否
2020-08-28,15:51:00.227,102900051010455,0.585,6.0,销售,否
2020-08-28,15:52:19.035,102900005115823,0.361,10.0,销售,否
2020-08-28,15:59:37.250,102900005117056,0.602,6.0,销售,否
2020-08-28,16:04:25.617,102900051010455,0.569,6.0,销售,否
2020-08-28,16:04:31.264,102900005116714,0.701,12.0,销售,否
2020-08-28,16:04:57.826,102900051010455,0.552,6.0,销售,否
2020-08-28,16:05:00.811,102900005117056,0.669,6.0,销售,否
2020-08-28,16:05:35.030,102900005115779,0.288,8.0,销售,否
2020-08-28,16:05:40.030,102900005118824,0.384,12.0,销售,否
2020-08-28,16:05:40.412,102900051010455,0.786,6.0,销售,否
2020-08-28,16:06:09.679,102900011009970,0.602,8.0,销售,否
2020-08-28,16:09:53.319,102900005125808,0.05,10.0,销售,否
2020-08-28,16:09:53.833,102900005118831,1.0,6.9,销售,否
2020-08-28,16:12:24.187,102900005116899,0.401,10.0,销售,否
2020-08-28,16:12:27.453,102900005115908,0.301,8.0,销售,否
2020-08-28,16:16:23.362,102900011009246,0.329,14.0,销售,否
2020-08-28,16:16:56.046,102900005117056,0.953,6.0,销售,否
2020-08-28,16:16:57.024,102900005115779,0.602,8.0,销售,否
2020-08-28,16:21:36.015,102900005117056,0.268,6.0,销售,否
2020-08-28,16:23:27.453,102900005116899,0.511,10.0,销售,否
2020-08-28,16:23:30.625,102900005117056,0.652,6.0,销售,否
2020-08-28,16:26:05.968,102900005117056,0.585,6.0,销售,否
2020-08-28,16:26:38.478,102900005115779,0.401,8.0,销售,否
2020-08-28,16:26:44.174,102900051010455,0.502,6.0,销售,否
2020-08-28,16:26:44.367,102900005116257,0.347,13.0,销售,否
2020-08-28,16:28:55.635,102900005119975,0.251,4.0,销售,否
2020-08-28,16:30:01.352,102900005117056,0.485,6.0,销售,否
2020-08-28,16:30:01.732,102900005115823,0.491,10.0,销售,否
2020-08-28,16:31:06.689,102900005117056,0.452,6.0,销售,否
2020-08-28,16:31:32.010,102900005115960,0.542,5.0,销售,否
2020-08-28,16:34:01.218,102900005119944,0.495,18.0,销售,否
2020-08-28,16:34:39.146,102900005117056,0.987,6.0,销售,否
2020-08-28,16:34:39.532,102900005118824,0.284,12.0,销售,否
2020-08-28,16:34:40.707,102900005117056,0.736,6.0,销售,否
2020-08-28,16:34:53.532,102900005117056,0.552,6.0,销售,否
2020-08-28,16:36:39.375,102900005116509,0.489,8.0,销售,否
2020-08-28,16:37:13.687,102900005119975,0.251,4.0,销售,否
2020-08-28,16:39:38.826,102900051010455,0.435,6.0,销售,否
2020-08-28,16:40:24.984,102900005115984,0.39,9.0,销售,否
2020-08-28,16:40:33.296,102900005125808,0.251,10.0,销售,否
2020-08-28,16:41:00.203,102900051004294,0.326,8.0,销售,否
2020-08-28,16:42:00.734,102900005119975,0.528,4.0,销售,否
2020-08-28,16:43:46.780,102900005117056,0.585,6.0,销售,否
2020-08-28,16:43:49.108,102900005115823,0.441,10.0,销售,否
2020-08-28,16:43:57.718,102900011009970,0.514,8.0,销售,否
2020-08-28,16:44:01.687,102900005118831,1.0,6.9,销售,否
2020-08-28,16:44:04.748,102900005117056,0.318,6.0,销售,否
2020-08-28,16:44:44.327,102900005116257,0.616,13.0,销售,否
2020-08-28,16:44:44.703,102900005116790,0.702,8.0,销售,否
2020-08-28,16:46:12.791,102900005115779,0.238,8.0,销售,否
2020-08-28,16:46:28.734,102900005119975,0.226,4.0,销售,否
2020-08-28,16:46:59.561,102900011008522,0.952,8.0,销售,否
2020-08-28,16:50:04.561,102900005117056,0.485,6.0,销售,否
